ID,FP,Approved,On hold,Sourcing start,Interview start,Interview end,Offered,Filled,Status,Role Type,Recruiting Channel,Offer Bonus,City,State
16352,P,2014-08-12,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
9250,P,2014-07-23,,2014-07-29 00:00:00,2014-08-15 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Dallas,TX
10531,P,2014-08-30,,,,,,,Approved,Non-Technical,,,Atlanta,GA
5920,P,2014-08-27,,,,,,,Approved,Non-Technical,,,New York,NY
5645,P,2014-06-26,,2014-07-02 00:00:00,2014-07-16 00:00:00,2014-08-14 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,LinkedIn,,New York,NY
8055,P,2014-06-23,,2014-06-30 00:00:00,2014-07-14 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,2014-08-14 00:00:00,Filled,Technical,Referral,,New York,NY
7238,F,2014-06-18,,2014-06-25 00:00:00,2014-07-11 00:00:00,2014-07-28 00:00:00,2014-08-06 00:00:00,2014-08-13 00:00:00,Filled,Non-Technical,LinkedIn,7500.0,Denver,CO
3519,P,2014-07-22,,2014-07-30 00:00:00,2014-08-14 00:00:00,,,,Interview start,Non-Technical,Internal,,Atlanta,GA
9186,F,2014-06-13,,2014-06-20 00:00:00,2014-07-06 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,2014-08-09 00:00:00,Filled,Technical,Internal,27000.0,Austin,TX
10611,F,2014-06-27,,2014-07-04 00:00:00,2014-07-17 00:00:00,2014-08-05 00:00:00,2014-08-11 00:00:00,2014-08-16 00:00:00,Filled,Non-Technical,Referral,18500.0,Austin,TX
15162,F,2014-08-05,,2014-08-14 00:00:00,2014-08-30 00:00:00,,,,Interview start,Technical,LinkedIn,,Austin,TX
19570,F,2014-06-24,,2014-07-01 00:00:00,2014-07-18 00:00:00,2014-08-05 00:00:00,2014-08-10 00:00:00,2014-08-16 00:00:00,Filled,Technical,Internal,15500.0,San Francisco,CA
4672,F,2014-08-09,,2014-08-15 00:00:00,,,,,Sourcing start,Technical,,,Chicago,IL
17877,P,2014-08-07,,2014-08-13 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,Internal,,Atlanta,GA
6306,P,2014-06-20,,2014-06-26 00:00:00,2014-07-10 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,2014-08-19 00:00:00,Filled,Technical,LinkedIn,,Miami,FL
19428,F,2014-08-03,,2014-08-09 00:00:00,2014-08-25 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Austin,TX
11041,P,2014-07-10,,2014-07-15 00:00:00,2014-07-28 00:00:00,2014-08-13 00:00:00,2014-08-22 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,Referral,,Dallas,TX
8377,F,2014-07-07,,2014-07-13 00:00:00,2014-07-23 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,,Offered,Technical,Referral,20000.0,Atlanta,GA
12399,F,2014-06-02,,2014-06-09 00:00:00,2014-06-24 00:00:00,2014-07-20 00:00:00,2014-07-25 00:00:00,2014-08-02 00:00:00,Filled,Technical,LinkedIn,23500.0,Chicago,IL
1494,F,2014-07-11,,2014-07-18 00:00:00,2014-08-06 00:00:00,2014-08-23 00:00:00,,,Interview end,Non-Technical,Referral,,New York,NY
11499,F,2014-08-22,,2014-08-28 00:00:00,,,,,Sourcing start,Technical,,,Seattle,WA
11773,P,2014-06-27,,2014-07-03 00:00:00,2014-07-19 00:00:00,2014-08-09 00:00:00,2014-08-18 00:00:00,2014-08-25 00:00:00,Filled,Non-Technical,Direct,,Denver,CO
7700,F,2014-07-13,,2014-07-21 00:00:00,2014-07-31 00:00:00,2014-08-15 00:00:00,2014-08-24 00:00:00,2014-08-30 00:00:00,Filled,Technical,LinkedIn,27000.0,Austin,TX
4186,F,2014-08-10,,2014-08-15 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,Internal,,Dallas,TX
11296,P,2014-07-14,,2014-07-19 00:00:00,2014-08-05 00:00:00,2014-08-23 00:00:00,2014-08-31 00:00:00,,Offered,Non-Technical,Referral,,Chicago,IL
7511,F,2014-06-30,,2014-07-07 00:00:00,2014-07-26 00:00:00,2014-08-12 00:00:00,2014-08-18 00:00:00,2014-08-26 00:00:00,Filled,Technical,Referral,12500.0,Austin,TX
14202,F,2014-06-13,,2014-06-18 00:00:00,2014-07-07 00:00:00,2014-07-28 00:00:00,2014-08-06 00:00:00,2014-08-13 00:00:00,Filled,Technical,Referral,13000.0,Dallas,TX
2602,F,2014-06-16,,2014-06-23 00:00:00,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,Filled,Technical,Referral,26500.0,Denver,CO
18575,F,2014-07-03,,2014-07-10 00:00:00,2014-07-20 00:00:00,2014-08-12 00:00:00,2014-08-19 00:00:00,2014-08-28 00:00:00,Filled,Technical,LinkedIn,15500.0,Dallas,TX
6767,F,2014-07-25,,2014-08-03 00:00:00,2014-08-16 00:00:00,,,,Interview start,Non-Technical,Referral,,Denver,CO
9420,P,2014-06-24,,2014-07-02 00:00:00,2014-07-19 00:00:00,2014-08-10 00:00:00,2014-08-19 00:00:00,2014-08-26 00:00:00,Filled,Non-Technical,LinkedIn,,Chicago,IL
6474,F,2014-06-05,,2014-06-12 00:00:00,2014-06-27 00:00:00,2014-07-21 00:00:00,2014-07-28 00:00:00,2014-08-06 00:00:00,Filled,Technical,LinkedIn,17500.0,San Francisco,CA
10642,P,2014-06-26,,2014-07-05 00:00:00,2014-07-18 00:00:00,2014-08-09 00:00:00,2014-08-16 00:00:00,2014-08-22 00:00:00,Filled,Non-Technical,Internal,,Austin,TX
16977,F,2014-08-11,,2014-08-18 00:00:00,2014-08-31 00:00:00,,,,Interview start,Non-Technical,Referral,,Austin,TX
8514,F,2014-08-09,,2014-08-16 00:00:00,2014-08-30 00:00:00,,,,Interview start,Technical,Referral,,Chicago,IL
4983,P,2014-07-31,,2014-08-05 00:00:00,2014-08-23 00:00:00,,,,Interview start,Technical,Referral,,San Francisco,CA
12347,F,2014-07-16,,2014-07-25 00:00:00,2014-08-07 00:00:00,2014-08-27 00:00:00,,,Interview end,Non-Technical,LinkedIn,,San Francisco,CA
4370,P,2014-06-23,,2014-06-28 00:00:00,2014-07-12 00:00:00,2014-08-07 00:00:00,2014-08-12 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,Internal,,Austin,TX
14974,F,2014-08-31,,,,,,,Approved,Non-Technical,,,New York,NY
10636,F,2014-07-04,,2014-07-10 00:00:00,2014-07-29 00:00:00,2014-08-21 00:00:00,2014-08-30 00:00:00,,Offered,Non-Technical,LinkedIn,18500.0,Denver,CO
13315,F,2014-06-15,,2014-06-24 00:00:00,2014-07-05 00:00:00,2014-07-29 00:00:00,2014-08-03 00:00:00,2014-08-08 00:00:00,Filled,Technical,Internal,19000.0,Boston,MA
9745,P,2014-03-26,2014-04-06 00:00:00,,,,,,On hold,Non-Technical,,,Austin,TX
13590,P,2014-06-04,,2014-06-13 00:00:00,2014-06-27 00:00:00,2014-07-23 00:00:00,2014-08-01 00:00:00,2014-08-09 00:00:00,Filled,Non-Technical,LinkedIn,,New York,NY
9639,P,2014-08-22,,2014-08-27 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
11310,F,2014-08-10,,2014-08-15 00:00:00,2014-08-30 00:00:00,,,,Interview start,Technical,LinkedIn,,New York,NY
2690,P,2014-06-30,,2014-07-08 00:00:00,2014-07-21 00:00:00,2014-08-08 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,,Austin,TX
19436,F,2014-07-23,,2014-07-30 00:00:00,2014-08-11 00:00:00,2014-08-27 00:00:00,,,Interview end,Technical,Internal,,Chicago,IL
5950,F,2014-06-19,,2014-06-25 00:00:00,2014-07-12 00:00:00,2014-07-27 00:00:00,2014-08-01 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Referral,6000.0,Boston,MA
12782,F,2014-07-19,,2014-07-26 00:00:00,2014-08-11 00:00:00,,,,Interview start,Technical,LinkedIn,,Atlanta,GA
11769,P,2014-06-30,,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-10 00:00:00,2014-08-18 00:00:00,2014-08-24 00:00:00,Filled,Non-Technical,Internal,,Atlanta,GA
15891,F,2014-08-24,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
1006,P,2014-07-04,,2014-07-12 00:00:00,2014-07-29 00:00:00,2014-08-18 00:00:00,2014-08-27 00:00:00,,Offered,Technical,Internal,,Denver,CO
9686,F,2014-06-26,,2014-07-01 00:00:00,2014-07-15 00:00:00,2014-08-07 00:00:00,2014-08-16 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,LinkedIn,16000.0,Chicago,IL
3787,F,2014-06-09,,2014-06-16 00:00:00,2014-07-02 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,2014-08-07 00:00:00,Filled,Non-Technical,LinkedIn,18500.0,Boston,MA
17049,P,2014-08-18,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
17585,F,2014-08-22,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
15103,P,2014-08-15,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
15968,F,2014-07-29,,2014-08-07 00:00:00,2014-08-21 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
8625,F,2014-07-12,,2014-07-18 00:00:00,2014-07-31 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,,Offered,Technical,LinkedIn,18500.0,Denver,CO
1262,P,2014-08-02,,2014-08-07 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
4762,F,2014-08-17,,2014-08-22 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
11247,P,2014-06-18,,2014-06-24 00:00:00,2014-07-05 00:00:00,2014-07-26 00:00:00,2014-08-01 00:00:00,2014-08-07 00:00:00,Filled,Technical,LinkedIn,,Chicago,IL
19520,P,2014-08-23,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
12287,P,2014-07-13,,2014-07-18 00:00:00,2014-07-28 00:00:00,2014-08-25 00:00:00,2014-08-31 00:00:00,,Offered,Non-Technical,LinkedIn,,Atlanta,GA
17447,F,2014-08-29,,,,,,,Approved,Non-Technical,,,Dallas,TX
3911,P,2014-06-11,,2014-06-16 00:00:00,2014-07-02 00:00:00,2014-07-21 00:00:00,2014-07-26 00:00:00,2014-08-04 00:00:00,Filled,Technical,LinkedIn,,Seattle,WA
14415,P,2014-07-11,,2014-07-19 00:00:00,2014-08-04 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,,Offered,Technical,LinkedIn,,Dallas,TX
19758,P,2014-07-05,,2014-07-14 00:00:00,2014-07-24 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,2014-08-30 00:00:00,Filled,Technical,Internal,,Seattle,WA
8334,F,2014-08-19,,2014-08-27 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
10376,P,2014-08-27,,,,,,,Approved,Non-Technical,,,Boston,MA
3315,F,2014-07-10,,2014-07-15 00:00:00,2014-07-27 00:00:00,2014-08-15 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,Internal,5500.0,New York,NY
3893,F,2014-08-20,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
6382,P,2014-07-21,,2014-07-29 00:00:00,2014-08-11 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Atlanta,GA
7026,F,2014-08-10,,2014-08-19 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
3396,F,2014-07-28,,2014-08-03 00:00:00,2014-08-18 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
6512,P,2014-06-15,,2014-06-23 00:00:00,2014-07-04 00:00:00,2014-07-26 00:00:00,2014-08-04 00:00:00,2014-08-10 00:00:00,Filled,Non-Technical,Referral,,New York,NY
7313,F,2014-08-20,,2014-08-25 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
986,F,2014-07-05,,2014-07-10 00:00:00,2014-07-26 00:00:00,2014-08-10 00:00:00,2014-08-15 00:00:00,2014-08-24 00:00:00,Filled,Non-Technical,LinkedIn,24500.0,San Francisco,CA
16348,P,2014-06-22,,2014-06-27 00:00:00,2014-07-16 00:00:00,2014-07-31 00:00:00,2014-08-05 00:00:00,2014-08-11 00:00:00,Filled,Technical,Referral,,San Francisco,CA
17696,P,2014-08-18,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
4009,P,2014-06-24,,2014-06-30 00:00:00,2014-07-10 00:00:00,2014-08-06 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
7712,F,2014-08-06,,2014-08-12 00:00:00,2014-08-22 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
1630,P,2014-06-04,,2014-06-11 00:00:00,2014-06-27 00:00:00,2014-07-26 00:00:00,2014-07-31 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Direct,,Chicago,IL
5323,F,2014-08-02,,2014-08-08 00:00:00,2014-08-25 00:00:00,,,,Interview start,Technical,Referral,,Miami,FL
9733,P,2014-06-19,,2014-06-25 00:00:00,2014-07-06 00:00:00,2014-07-28 00:00:00,2014-08-04 00:00:00,2014-08-09 00:00:00,Filled,Non-Technical,LinkedIn,,Austin,TX
17826,P,2014-06-25,,2014-07-01 00:00:00,2014-07-12 00:00:00,2014-08-08 00:00:00,2014-08-14 00:00:00,2014-08-23 00:00:00,Filled,Technical,Internal,,Denver,CO
14700,F,2014-05-30,,2014-06-06 00:00:00,2014-06-20 00:00:00,2014-07-18 00:00:00,2014-07-27 00:00:00,2014-08-01 00:00:00,Filled,Non-Technical,Internal,14500.0,Dallas,TX
9245,P,2014-07-27,,2014-08-05 00:00:00,2014-08-16 00:00:00,,,,Interview start,Technical,Referral,,Boston,MA
19304,F,2014-08-03,,2014-08-09 00:00:00,2014-08-20 00:00:00,,,,Interview start,Technical,LinkedIn,,Dallas,TX
13999,F,2014-07-17,,2014-07-23 00:00:00,2014-08-10 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
579,F,2014-08-20,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,San Francisco,CA
16157,P,2014-07-06,,2014-07-12 00:00:00,2014-07-31 00:00:00,2014-08-25 00:00:00,,,Interview end,Non-Technical,Referral,,Austin,TX
13939,F,2014-08-07,,2014-08-14 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,LinkedIn,,Denver,CO
17999,P,2014-06-26,,2014-07-05 00:00:00,2014-07-18 00:00:00,2014-08-06 00:00:00,2014-08-13 00:00:00,2014-08-19 00:00:00,Filled,Non-Technical,LinkedIn,,Miami,FL
3139,P,2014-08-05,,2014-08-14 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
16345,P,2014-06-09,,2014-06-14 00:00:00,2014-07-02 00:00:00,2014-07-30 00:00:00,2014-08-07 00:00:00,2014-08-12 00:00:00,Filled,Technical,LinkedIn,,New York,NY
7001,F,2014-07-18,,2014-07-26 00:00:00,2014-08-07 00:00:00,2014-08-24 00:00:00,2014-08-31 00:00:00,,Offered,Technical,Direct,12000.0,Boston,MA
17719,P,2014-07-08,,2014-07-14 00:00:00,2014-07-28 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,Internal,,Atlanta,GA
11857,F,2014-08-05,,2014-08-12 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,Direct,,Boston,MA
3356,P,2014-07-18,,2014-07-24 00:00:00,2014-08-05 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,LinkedIn,,Dallas,TX
18399,F,2014-08-24,,,,,,,Approved,Non-Technical,,,San Francisco,CA
1261,F,2014-07-31,,2014-08-07 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,Internal,,Miami,FL
8928,F,2014-01-01,2014-01-21 00:00:00,,,,,,On hold,Non-Technical,,,Austin,TX
4629,P,2014-07-30,,2014-08-07 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,Referral,,Boston,MA
8416,F,2014-08-06,,2014-08-12 00:00:00,2014-08-31 00:00:00,,,,Interview start,Technical,Internal,,Boston,MA
2604,P,2014-07-29,,2014-08-04 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Internal,,Denver,CO
5095,F,2014-04-25,2014-05-19 00:00:00,,,,,,On hold,Non-Technical,,,Chicago,IL
14638,P,2014-08-17,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
16206,F,2014-07-31,,2014-08-07 00:00:00,2014-08-21 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,New York,NY
16826,F,2014-06-20,,2014-06-28 00:00:00,2014-07-11 00:00:00,2014-08-02 00:00:00,2014-08-11 00:00:00,2014-08-17 00:00:00,Filled,Technical,LinkedIn,15000.0,Miami,FL
7729,P,2014-08-18,,2014-08-27 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
6224,F,2014-07-10,,2014-07-15 00:00:00,2014-07-28 00:00:00,2014-08-22 00:00:00,2014-08-28 00:00:00,,Offered,Technical,LinkedIn,18000.0,Atlanta,GA
4981,P,2014-08-31,,,,,,,Approved,Technical,,,New York,NY
12520,F,2014-08-17,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
19202,F,2014-06-16,,2014-06-21 00:00:00,2014-07-02 00:00:00,2014-07-29 00:00:00,2014-08-03 00:00:00,2014-08-09 00:00:00,Filled,Non-Technical,LinkedIn,5000.0,Seattle,WA
10666,F,2014-06-29,,2014-07-08 00:00:00,2014-07-27 00:00:00,2014-08-18 00:00:00,2014-08-25 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,Referral,11500.0,Chicago,IL
6528,P,2014-07-17,,2014-07-26 00:00:00,2014-08-08 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
15541,F,2014-07-30,,2014-08-04 00:00:00,2014-08-22 00:00:00,,,,Interview start,Non-Technical,Internal,,Atlanta,GA
8804,P,2014-08-25,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
8121,P,2014-06-07,,2014-06-12 00:00:00,2014-06-28 00:00:00,2014-07-25 00:00:00,2014-08-03 00:00:00,2014-08-11 00:00:00,Filled,Technical,Direct,,New York,NY
17381,P,2014-08-22,,2014-08-29 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
12057,F,2014-07-08,,2014-07-14 00:00:00,2014-07-24 00:00:00,2014-08-11 00:00:00,2014-08-16 00:00:00,2014-08-25 00:00:00,Filled,Non-Technical,Referral,6000.0,Austin,TX
9720,F,2014-08-22,,2014-08-29 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
10945,P,2014-06-17,,2014-06-22 00:00:00,2014-07-07 00:00:00,2014-07-29 00:00:00,2014-08-05 00:00:00,2014-08-13 00:00:00,Filled,Technical,Direct,,San Francisco,CA
745,F,2014-08-18,,2014-08-25 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
13713,F,2014-07-10,,2014-07-19 00:00:00,2014-07-29 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,2014-08-28 00:00:00,Filled,Technical,Referral,12000.0,Boston,MA
5266,F,2014-08-23,,,,,,,Approved,Non-Technical,,,Austin,TX
1488,F,2014-08-25,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,New York,NY
19562,P,2014-08-25,,,,,,,Approved,Technical,,,Atlanta,GA
11771,F,2014-06-07,,2014-06-16 00:00:00,2014-07-05 00:00:00,2014-07-27 00:00:00,2014-08-04 00:00:00,2014-08-13 00:00:00,Filled,Non-Technical,Referral,9500.0,San Francisco,CA
14617,P,2014-08-19,,2014-08-25 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
7518,F,2014-07-18,,2014-07-23 00:00:00,2014-08-06 00:00:00,,,,Interview start,Technical,Referral,,Austin,TX
7900,P,2014-08-18,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,New York,NY
1362,F,2014-08-03,,2014-08-11 00:00:00,2014-08-27 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Dallas,TX
10274,P,2014-07-20,,2014-07-29 00:00:00,2014-08-13 00:00:00,2014-08-28 00:00:00,,,Interview end,Technical,LinkedIn,,Miami,FL
15303,F,2014-08-14,,2014-08-22 00:00:00,,,,,Sourcing start,Technical,,,Seattle,WA
3892,P,2014-07-12,,2014-07-20 00:00:00,2014-08-02 00:00:00,2014-08-18 00:00:00,2014-08-24 00:00:00,,Offered,Technical,Internal,,New York,NY
7562,F,2014-05-26,,2014-06-03 00:00:00,2014-06-22 00:00:00,2014-07-19 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,Filled,Technical,Direct,29500.0,Dallas,TX
2457,P,2014-08-27,,,,,,,Approved,Non-Technical,,,Boston,MA
10575,F,2014-08-13,,2014-08-18 00:00:00,2014-08-30 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Dallas,TX
7377,P,2014-08-01,,2014-08-09 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Austin,TX
6063,F,2014-08-01,,2014-08-07 00:00:00,2014-08-23 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
12135,F,2014-08-26,,,,,,,Approved,Non-Technical,,,Denver,CO
18293,F,2014-08-27,,,,,,,Approved,Technical,,,Seattle,WA
18623,P,2014-08-23,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,Boston,MA
17591,P,2014-08-14,,2014-08-21 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
16886,P,2014-07-26,,2014-08-02 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,Internal,,Chicago,IL
15113,F,2014-08-29,,,,,,,Approved,Non-Technical,,,Boston,MA
15280,F,2014-06-24,,2014-06-29 00:00:00,2014-07-13 00:00:00,2014-08-06 00:00:00,2014-08-11 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,Internal,9000.0,Austin,TX
19916,F,2014-08-13,,2014-08-21 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
10776,F,2014-07-06,,2014-07-11 00:00:00,2014-07-26 00:00:00,2014-08-12 00:00:00,2014-08-17 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Direct,11500.0,New York,NY
14461,P,2014-08-27,,,,,,,Approved,Non-Technical,,,Boston,MA
18715,P,2014-07-31,,2014-08-09 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,Direct,,New York,NY
16128,F,2014-07-15,,2014-07-22 00:00:00,2014-08-01 00:00:00,2014-08-23 00:00:00,2014-08-29 00:00:00,,Offered,Non-Technical,Direct,22500.0,Dallas,TX
5290,P,2014-06-11,,2014-06-20 00:00:00,2014-07-09 00:00:00,2014-08-04 00:00:00,2014-08-12 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,Direct,,Austin,TX
12489,F,2014-07-08,,2014-07-14 00:00:00,2014-07-25 00:00:00,2014-08-09 00:00:00,2014-08-16 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Referral,24500.0,Denver,CO
14236,P,2014-08-14,,2014-08-19 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
5987,F,2014-07-01,,2014-07-09 00:00:00,2014-07-26 00:00:00,2014-08-11 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,Filled,Non-Technical,LinkedIn,16000.0,Denver,CO
18387,P,2014-06-11,,2014-06-17 00:00:00,2014-07-02 00:00:00,2014-07-25 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,Filled,Technical,Internal,,Dallas,TX
3142,P,2014-07-18,,2014-07-26 00:00:00,2014-08-11 00:00:00,,,,Interview start,Technical,Direct,,Dallas,TX
19892,F,2014-07-04,,2014-07-12 00:00:00,2014-07-26 00:00:00,2014-08-21 00:00:00,2014-08-27 00:00:00,,Offered,Non-Technical,LinkedIn,8000.0,San Francisco,CA
5248,F,2014-06-07,,2014-06-15 00:00:00,2014-06-26 00:00:00,2014-07-25 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,Filled,Technical,LinkedIn,29000.0,Dallas,TX
7422,F,2014-07-09,,2014-07-15 00:00:00,2014-07-30 00:00:00,2014-08-16 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,Filled,Technical,LinkedIn,12500.0,Atlanta,GA
5476,F,2014-05-31,,2014-06-09 00:00:00,2014-06-20 00:00:00,2014-07-19 00:00:00,2014-07-28 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,Internal,12000.0,Chicago,IL
10920,P,2014-07-03,,2014-07-08 00:00:00,2014-07-26 00:00:00,2014-08-22 00:00:00,2014-08-28 00:00:00,,Offered,Technical,Referral,,New York,NY
19212,P,2014-08-22,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
12597,P,2014-06-28,,2014-07-06 00:00:00,2014-07-19 00:00:00,2014-08-14 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
7854,P,2014-08-15,,2014-08-20 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
515,F,2014-06-30,,2014-07-08 00:00:00,2014-07-27 00:00:00,2014-08-19 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,LinkedIn,24000.0,Denver,CO
4444,P,2014-08-20,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,San Francisco,CA
6341,P,2014-07-07,,2014-07-13 00:00:00,2014-07-30 00:00:00,2014-08-20 00:00:00,2014-08-29 00:00:00,,Offered,Non-Technical,Referral,,San Francisco,CA
13669,P,2014-08-19,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
17990,P,2014-06-20,,2014-06-28 00:00:00,2014-07-15 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,2014-08-11 00:00:00,Filled,Non-Technical,LinkedIn,,Miami,FL
6494,P,2014-08-18,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
4993,F,2014-08-07,,2014-08-16 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,LinkedIn,,New York,NY
17753,P,2014-08-18,,2014-08-25 00:00:00,,,,,Sourcing start,Non-Technical,,,San Francisco,CA
18553,F,2014-06-30,,2014-07-05 00:00:00,2014-07-18 00:00:00,2014-08-10 00:00:00,2014-08-18 00:00:00,2014-08-25 00:00:00,Filled,Technical,Internal,20500.0,Chicago,IL
7921,F,2014-06-05,,2014-06-10 00:00:00,2014-06-28 00:00:00,2014-07-26 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Internal,16500.0,Austin,TX
15822,F,2014-08-17,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,New York,NY
888,F,2014-06-23,,2014-06-29 00:00:00,2014-07-10 00:00:00,2014-07-27 00:00:00,2014-08-03 00:00:00,2014-08-09 00:00:00,Filled,Technical,LinkedIn,23000.0,Chicago,IL
13293,P,2014-08-22,,2014-08-28 00:00:00,,,,,Sourcing start,Technical,,,San Francisco,CA
4089,P,2014-08-15,,2014-08-20 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
